GC_content,transitions,transversions,insertions,deletions
0.0,0.0,0.0,0.0,0.0
0.05,0.01,0.0,0.0,0.0033333333333333335
0.1,0.011153846153846155,0.01423076923076923,0.0007692307692307692,0.0015384615384615385
0.15,0.0021917808219178085,0.004063926940639271,0.00027397260273972606,0.000410958904109589
0.2,0.001692579505300344,0.0022897526501766668,0.00015901060070671387,0.00020141342756183756
0.25,0.001107290771274499,0.0011987184496366156,0.00011799640540751748,0.00016175666171759005
0.3,0.0011789820605970288,0.0013299127373507015,8.389198906407985e-05,0.00011984569866297054
0.35,0.001458792650918628,0.0017280839895013008,7.664041994750608e-05,9.44881889763771e-05
0.4,0.001685699529438777,0.002042063583151619,9.698152186388087e-05,0.00011907494548375871
0.45,0.001643944599139358,0.0019317976349763244,6.907026362419996e-05,0.00010016996347593338
0.5,0.0016802762353600564,0.002020437683729206,5.739349540385427e-05,7.559143297093001e-05
0.55,0.0017636022514071746,0.0022487268828732857,4.087376038595553e-05,5.092468507102656e-05
0.6,0.002038980509745096,0.0026850211258007324,4.7703421016764366e-05,5.5881150333923975e-05
0.65,0.0025848645281843366,0.0037402678293366183,7.785736530675804e-05,0.00010588601681719095
0.7,0.003181818181818182,0.005126262626262606,8.83838383838384e-05,0.00011363636363636364
0.75,0.0033957219251336923,0.005588235294117649,0.00013368983957219252,5.347593582887701e-05
0.8,0.005259259259259262,0.007333333333333337,0.00044444444444444447,7.407407407407407e-05
0.85,0.0013333333333333333,0.0033333333333333335,0.0,0.0
0.9,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0
