GC,Q_score
0.0,0.0
0.05,0.0
0.1,0.0
0.15,0.0
0.2,38.55913978494624
0.25,38.72351053702262
0.3,38.89372069373271
0.35,38.899828151509844
0.4,38.91328560793808
0.45,38.925787231403056
0.5,38.910148847466495
0.55,38.90465948588802
0.6,38.879353305666896
0.65,38.867707029221
0.7,38.76519402944097
0.75,38.67033327361424
0.8,38.7166551691913
0.85,0.0
0.9,0.0
0.95,38.979166666666664
